TransactionID,Transaction_DateTime,TransactionAmt,card4,card6,Customer_Email,Card_BIN,BIN_Risk_Level,Card_Last4,Customer_Status,Risk_Score,Rule_Triggered,Final_Outcome,Chargeback_Flag,Velocity_Attack_Flag,DeviceType,DeviceInfo,P_emaildomain,isFraud
3574398,2025-07-01 21:57:14,45,visa,credit,alex.wong935@yahoo.com,487533,Low,2349,New User,42,,Approved,No,No,desktop,Windows,,0
3082056,2025-01-23 16:47:25,20.755,visa,debit,anna.chan811@anonymous.com,475291,Medium,6749,Existing User,65,,Approved,No,No,desktop,0,anonymous.com,0
3288993,2025-03-28 08:12:00,450,visa,debit,amy.koh456@gmail.com,488141,Medium,6588,New User,51,,Approved,No,No,desktop,Windows,gmail.com,0
3354732,2025-04-16 19:37:17,22.597,mastercard,credit,david.goh873@hotmail.com,547539,Low,3727,Existing User,27,,Approved,Yes,No,desktop,0,hotmail.com,1
3056310,2025-01-19 00:17:42,16.79,visa,credit,lisa.tan771@hotmail.com,446337,Low,1483,Existing User,34,,Approved,Yes,No,0,0,hotmail.com,1
3563573,2025-06-27 13:40:42,116.443,visa,debit,anna.tan240@yahoo.com,438555,Low,5015,Existing User,34,,Approved,Yes,No,desktop,Windows,yahoo.com,1
3527151,2025-06-14 20:02:08,200,visa,credit,sarah.koh233@yahoo.com,451386,Low,1518,Existing User,15,,Approved,No,No,desktop,MacOS,yahoo.com,0
3405470,2025-05-03 14:25:21,71.96,mastercard,debit,jason.ong433@outlook.com,524401,Low,6143,Existing User,26,,Approved,Yes,No,desktop,Windows,outlook.com,1
3141909,2025-02-07 00:35:17,11.077,mastercard,credit,alex.goh566@gmail.com,516014,Low,5233,Existing User,29,,Approved,No,No,mobile,SM-J700M Build/MMB29K,gmail.com,0
3476326,2025-05-28 17:14:44,100,visa,credit,anna.koh529@anonymous.com,417954,Medium,2083,Existing User,55,,Approved,No,No,desktop,Windows,anonymous.com,0
3078341,2025-01-22 22:42:04,75,mastercard,credit,alex.koh306@comcast.net,538512,Low,1318,Existing User,15,,Approved,No,No,desktop,Windows,comcast.net,0
3076998,2025-01-22 19:20:53,50,visa,debit,amy.ong280@aol.com,493081,Medium,9263,New User,51,,Approved,No,No,desktop,MacOS,aol.com,0
3321316,2025-04-06 03:13:59,150,mastercard,credit,sarah.goh559@gmail.com,559488,Medium,1423,New User,54,,Approved,No,No,mobile,iOS Device,gmail.com,0
3259289,2025-03-18 14:46:23,25,visa,credit,tom.chan394@gmail.com,454543,Low,6714,New User,49,,Approved,No,No,mobile,iOS Device,gmail.com,0
3244487,2025-03-13 14:28:48,19.697,mastercard,debit,alex.tan423@hotmail.com,532293,Low,3086,New User,41,,Approved,No,No,desktop,rv:11.0,hotmail.com,0
3284935,2025-03-27 01:48:35,40,american express,credit,alex.lee125@yahoo.com,379380,Low,7053,Existing User,30,,Approved,No,No,desktop,Windows,,0
3107374,2025-01-28 03:13:46,25,visa,debit,tom.teo382@hotmail.com,444125,Low,4274,Existing User,31,,Approved,No,Yes,mobile,iOS Device,hotmail.com,0
3127479,2025-02-03 06:03:59,13.875,visa,debit,anna.lee365@gmail.com,430891,Low,1552,Existing User,38,,Approved,No,No,mobile,Lenovo PB2-650Y Build/MRA58K,gmail.com,0
3287940,2025-03-27 23:22:20,45.436,visa,debit,amy.lim786@hotmail.es,403483,Low,3076,Existing User,49,,Approved,No,No,mobile,0,hotmail.es,0
3029465,2025-01-12 21:24:01,150,mastercard,credit,mike.tan713@gmail.com,519840,Low,5733,New User,38,,Approved,No,No,desktop,Trident/7.0,gmail.com,0
3486360,2025-06-01 14:55:31,115.583,visa,debit,lisa.wong36@hotmail.co.uk,401193,Low,3150,New User,43,,Approved,No,No,desktop,Windows,hotmail.co.uk,0
3380509,2025-04-25 10:14:52,300,discover,credit,mike.goh586@yahoo.com,610289,Low,4392,Existing User,41,,Approved,Yes,No,mobile,SAMSUNG SM-J327T1 Build/NRD90M,yahoo.com,1
3552400,2025-06-23 13:42:40,400,mastercard,credit,alex.ong454@anonymous.com,549672,Medium,1458,Existing User,57,,Approved,No,Yes,desktop,rv:11.0,anonymous.com,0
3013851,2025-01-08 21:05:36,40,visa,debit,amy.lim106@comcast.net,447939,Low,1204,New User,49,,Approved,No,No,mobile,iOS Device,comcast.net,0
3379939,2025-04-25 00:56:10,34.742,visa,credit,alex.lim149@hotmail.com,400047,Low,3307,New User,32,,Approved,No,No,desktop,Windows,hotmail.com,0
3544196,2025-06-20 16:33:52,100,visa,debit,alex.lim371@comcast.net,493091,Low,1407,Existing User,43,,Approved,No,No,mobile,iOS Device,comcast.net,0
3359477,2025-04-18 04:02:30,17.22,visa,credit,lisa.ng28@gmail.com,464044,Low,9422,Existing User,20,,Approved,No,No,mobile,SM-G532M Build/MMB29T,gmail.com,0
3121059,2025-01-31 22:44:25,32.531,mastercard,debit,david.chan364@hotmail.com,548855,Low,3203,Existing User,34,,Approved,No,No,mobile,CAM-L03 Build/HUAWEICAM-L03,hotmail.com,0
3095947,2025-01-25 20:25:27,275,visa,debit,alex.tan376@yahoo.com,414974,Medium,4862,New User,57,,Approved,No,No,mobile,iOS Device,yahoo.com,0
3034865,2025-01-14 01:52:24,200,visa,credit,david.teo341@anonymous.com,414290,Medium,4989,Existing User,65,ANONYMOUS_EMAIL,Rejected,No,No,mobile,SM-T377V Build/NMF26X,anonymous.com,0
3432778,2025-05-12 04:34:22,8.607,visa,debit,amy.chan469@hotmail.com,493436,Low,3957,Existing User,21,,Approved,No,No,desktop,LG-D693n Build/LRX22G,hotmail.com,0
3106681,2025-01-27 23:43:45,20,visa,debit,lisa.goh217@gmail.com,424916,Low,6445,Existing User,30,,Approved,No,No,mobile,iOS Device,gmail.com,0
3081829,2025-01-23 16:24:57,200,visa,credit,jason.lee111@hotmail.com,478665,Low,5937,Existing User,25,,Approved,No,No,mobile,iOS Device,hotmail.com,0
3063625,2025-01-20 12:48:58,150,visa,credit,sarah.koh292@anonymous.com,489878,Medium,1502,Existing User,50,,Approved,No,No,desktop,Windows,anonymous.com,0
3025086,2025-01-11 20:54:29,100,visa,debit,amy.chan331@yahoo.com,452791,Low,1728,Existing User,33,,Approved,No,No,desktop,Windows,yahoo.com,0
3380518,2025-04-25 10:31:01,63.924,mastercard,debit,sarah.chan735@yahoo.com,550316,Low,1634,Existing User,29,,Approved,Yes,No,desktop,Trident/7.0,yahoo.com,1
3084585,2025-01-23 21:41:45,41.976,mastercard,credit,sarah.chan85@outlook.com,519433,Low,6900,Existing User,21,,Approved,Yes,No,desktop,Windows,outlook.com,1
3260829,2025-03-18 21:38:07,14.501,visa,debit,john.lee879@gmail.com,406165,Low,1790,Existing User,25,,Approved,No,No,mobile,LG-X220 Build/LMY47I,gmail.com,0
3559096,2025-06-25 20:26:43,70.702,mastercard,debit,john.wong651@yahoo.com.mx,540341,Low,7361,Existing User,36,,Approved,No,No,0,0,yahoo.com.mx,0
3248336,2025-03-14 18:21:10,40.844,mastercard,debit,david.wong112@gmail.com,510291,Low,3507,Existing User,28,,Approved,No,No,mobile,C6906,gmail.com,0
3191939,2025-02-24 11:05:00,25.477,visa,debit,mike.teo393@hotmail.com,489422,Low,8615,Existing User,37,,Approved,No,No,mobile,LG-X230 Build/MRA58K,hotmail.com,0
3455424,2025-05-20 18:39:42,13.403,mastercard,debit,john.goh663@gmail.com,528749,Low,4603,Existing User,49,,Approved,No,No,mobile,0,gmail.com,0
3479606,2025-05-29 18:58:55,11.066,visa,debit,mike.chan195@outlook.com,476369,Low,5305,Existing User,40,,Approved,No,No,mobile,HUAWEI VNS-L53 Build/HUAWEIVNS-L53,outlook.com,0
3520387,2025-06-12 16:53:45,14.879,mastercard,debit,sarah.koh10@gmail.com,550162,Low,1383,New User,45,,Approved,No,No,desktop,Windows,gmail.com,0
3359448,2025-04-18 03:42:54,29.183,visa,credit,amy.koh162@gmail.com,462307,Low,9857,New User,36,,Approved,No,No,mobile,Z981 Build/MMB29M,gmail.com,0
3062402,2025-01-20 01:33:16,50,visa,credit,mike.lee36@gmail.com,437888,Low,7186,Existing User,28,,Approved,No,No,desktop,MacOS,gmail.com,0
3048910,2025-01-17 03:16:43,300,visa,credit,tom.lee233@gmail.com,416401,Low,3268,Existing User,41,,Approved,No,No,mobile,iOS Device,gmail.com,0
3287241,2025-03-27 20:41:31,10,american express,credit,sarah.ng174@outlook.com,376101,Low,4812,New User,46,,Approved,No,No,desktop,0,,0
3336972,2025-04-10 21:07:44,70.329,visa,debit,jason.lim835@gmail.com,400699,Low,2920,Existing User,31,,Approved,No,No,desktop,0,,0
3063111,2025-01-20 04:13:51,20,visa,credit,john.ng955@earthlink.net,444508,Low,7342,Existing User,39,,Approved,No,No,mobile,iOS Device,earthlink.net,0
3032289,2025-01-13 16:19:54,20,visa,debit,jason.koh13@hotmail.com,490032,Low,2340,Existing User,26,,Approved,No,No,desktop,Windows,,0
3340719,2025-04-12 00:00:52,42.536,mastercard,credit,david.goh188@gmail.com,533858,Low,3267,New User,44,,Approved,No,No,desktop,Windows,,0
3260147,2025-03-18 18:33:49,15.468,visa,credit,sarah.lim959@hotmail.com,414665,Low,2145,Existing User,30,,Approved,Yes,No,mobile,SAMSUNG SM-J700M Build/MMB29K,hotmail.com,1
3268200,2025-03-21 04:31:42,65.314,visa,debit,lisa.ng817@yahoo.com.mx,425298,Low,2197,Existing User,34,,Approved,No,No,desktop,Windows,yahoo.com.mx,0
3102480,2025-01-26 20:53:01,75,visa,credit,mike.teo911@yahoo.com,437852,Low,3911,Existing User,28,,Approved,No,No,desktop,MacOS,yahoo.com,0
3047705,2025-01-16 22:48:34,100,visa,credit,david.ng820@outlook.com,400342,Low,9875,Existing User,28,,Approved,No,No,desktop,Windows,outlook.com,0
3140847,2025-02-06 20:28:10,28.275,mastercard,debit,john.ng620@gmail.com,531583,Low,2521,New User,49,,Approved,No,No,mobile,SM-G950F Build/NRD90M,gmail.com,0
3127421,2025-02-03 04:58:15,64.713,mastercard,credit,sarah.lim276@yahoo.com,552723,Low,5099,New User,38,,Approved,No,No,desktop,rv:48.0,yahoo.com,0
3465509,2025-05-24 17:50:54,23.608,visa,debit,mike.koh180@hotmail.com,426409,Low,1707,Existing User,35,,Approved,No,No,mobile,LG-M700 Build/NMF26X,hotmail.com,0
3525521,2025-06-14 06:40:18,100,visa,debit,amy.lim419@gmail.com,442618,Low,9936,Existing User,34,,Approved,No,No,desktop,MacOS,gmail.com,0
3363054,2025-04-19 19:09:56,25,visa,debit,john.teo181@gmail.com,492023,Low,6017,Existing User,25,,Approved,No,No,desktop,Windows,gmail.com,0
3360667,2025-04-18 18:47:53,64.046,visa,credit,lisa.ong623@gmail.com,498668,Low,3850,Existing User,15,,Approved,No,No,desktop,HUAWEI TAG-L13 Build/HUAWEITAG-L13,gmail.com,0
3249858,2025-03-15 02:40:17,14.501,visa,debit,john.teo940@gmail.com,464730,Medium,2702,New User,58,,Approved,No,No,desktop,0,gmail.com,0
3055903,2025-01-18 22:51:46,100,discover,credit,sarah.ong700@gmail.com,625553,Low,9783,Existing User,27,,Approved,No,No,desktop,Windows,gmail.com,0
3398010,2025-05-01 02:26:35,51.813,mastercard,credit,david.ong430@hotmail.com,515726,Low,2545,Existing User,25,,Approved,No,Yes,desktop,Windows,hotmail.com,0
3338639,2025-04-11 13:00:57,50,visa,credit,jason.goh51@hotmail.com,465229,Low,1758,Existing User,24,,Approved,No,No,desktop,MacOS,,0
3111688,2025-01-29 15:41:13,50,mastercard,credit,lisa.ong145@anonymous.com,539043,Medium,4701,Existing User,60,ANONYMOUS_EMAIL,Rejected,No,No,desktop,0,anonymous.com,0
3076929,2025-01-22 19:11:08,200,visa,debit,amy.tan74@gmail.com,471902,Low,5147,Existing User,23,,Approved,No,No,desktop,Windows,gmail.com,0
3060422,2025-01-19 20:24:22,100,visa,credit,david.goh220@anonymous.com,406842,Medium,5485,New User,59,,Approved,No,No,desktop,Windows,anonymous.com,0
3061413,2025-01-19 22:54:24,99.576,visa,debit,john.koh283@icloud.com,455913,Low,8920,New User,38,,Approved,No,No,desktop,Windows,icloud.com,0
3466852,2025-05-25 02:55:10,66.03,visa,debit,jason.wong154@gmail.com,474802,Low,3657,Existing User,35,,Approved,Yes,No,desktop,0,gmail.com,1
3356161,2025-04-17 03:44:31,11.661,mastercard,debit,anna.wong789@hotmail.com,550270,Low,4553,Existing User,42,,Approved,No,No,0,0,hotmail.com,0
3098559,2025-01-26 03:11:07,100,mastercard,credit,john.lee177@anonymous.com,520662,Medium,8852,Existing User,50,,Approved,No,No,desktop,Windows,anonymous.com,0
3320355,2025-04-05 22:47:48,51.538,visa,debit,lisa.ng731@gmail.com,466422,Low,7163,Existing User,33,,Approved,Yes,No,mobile,Redmi Note 4 Build/NRD90M,gmail.com,1
3037433,2025-01-14 19:46:29,20,mastercard,debit,john.ng39@gmail.com,553520,Medium,6015,New User,59,,Approved,No,No,mobile,iOS Device,gmail.com,0
3038303,2025-01-14 22:53:38,70,american express,credit,alex.wong839@gmail.com,374629,Low,8090,New User,34,,Approved,No,No,desktop,MacOS,gmail.com,0
3525899,2025-06-14 13:59:35,110,mastercard,credit,amy.tan461@gmail.com,512639,Low,3623,Existing User,24,,Approved,No,No,desktop,Windows,,0
3256532,2025-03-17 17:19:26,51.659,mastercard,debit,tom.teo867@gmail.com,557618,Medium,8527,Existing User,52,,Approved,No,No,mobile,0,gmail.com,0
3447372,2025-05-17 21:19:27,10.206,mastercard,credit,amy.goh875@web.de,518213,Medium,7049,New User,64,,Approved,No,No,mobile,0,web.de,0
3185679,2025-02-21 23:03:28,26.818,mastercard,credit,jason.tan78@gmail.com,523756,Low,1401,New User,40,,Approved,No,No,desktop,Windows,gmail.com,0
3071511,2025-01-21 19:48:56,25,mastercard,credit,mike.teo212@hotmail.com,550672,Low,1375,Existing User,27,,Approved,No,No,desktop,Windows,hotmail.com,0
3109900,2025-01-28 22:06:20,18.656,visa,debit,david.tan916@hotmail.com,470710,Low,6984,Existing User,34,,Approved,No,No,desktop,Windows,hotmail.com,0
3212954,2025-03-03 19:54:53,40,visa,debit,mike.ong333@gmail.com,431764,Low,9291,Existing User,31,,Approved,No,No,desktop,Windows,,0
3293834,2025-03-30 03:00:32,26.403,visa,debit,david.ong982@live.com.mx,492364,Low,3993,Existing User,32,,Approved,No,No,mobile,LG-K410 Build/LRX22G,live.com.mx,0
3490590,2025-06-02 17:37:08,40,visa,debit,tom.chan697@hotmail.com,460827,Low,2513,Existing User,27,,Approved,No,No,desktop,MacOS,hotmail.com,0
3474693,2025-05-27 23:27:25,300,american express,credit,mike.teo582@anonymous.com,379360,Medium,6874,Existing User,63,HIGH_AMOUNT,Rejected,No,No,desktop,Windows,anonymous.com,0
3442565,2025-05-15 20:04:56,50,visa,debit,sarah.chan746@anonymous.com,441400,Low,9421,Existing User,49,,Approved,No,No,desktop,Windows,anonymous.com,0
3303553,2025-04-02 02:59:11,19.153,visa,debit,amy.ong227@outlook.com,451459,Low,6855,Existing User,39,,Approved,No,No,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13,outlook.com,0
3456773,2025-05-21 03:05:20,36.396,visa,credit,jason.lim501@gmail.com,463810,Low,1797,Existing User,47,,Approved,No,No,mobile,0,gmail.com,0
3036914,2025-01-14 18:05:13,75,visa,credit,alex.lee809@hotmail.com,474134,Low,8813,Existing User,27,,Approved,No,No,desktop,Windows,hotmail.com,0
3132549,2025-02-04 17:40:28,30.199,visa,debit,tom.lee616@gmail.com,494728,Low,6328,Existing User,26,,Approved,No,No,mobile,SAMSUNG,gmail.com,0
3230778,2025-03-08 22:45:59,7.915,visa,debit,amy.lee223@hotmail.com,414140,Low,1828,Existing User,39,,Approved,No,No,desktop,0,hotmail.com,0
3567679,2025-06-29 04:17:40,75,visa,credit,alex.lee174@gmail.com,402536,Low,9027,Existing User,16,,Approved,No,No,desktop,Windows,gmail.com,0
3047501,2025-01-16 22:14:53,40,visa,credit,lisa.ong170@hotmail.com,476331,Low,7502,New User,34,,Approved,No,No,desktop,Windows,hotmail.com,0
3144432,2025-02-07 22:08:57,13.292,mastercard,credit,john.chan446@gmail.com,531418,Medium,1624,Existing User,50,,Approved,No,No,mobile,0,gmail.com,0
3052010,2025-01-17 22:29:49,29.966,mastercard,debit,tom.tan624@hotmail.com,528879,Low,1127,New User,41,,Approved,No,No,desktop,Windows,hotmail.com,0
3433041,2025-05-12 13:05:23,59.021,visa,credit,alex.wong107@gmail.com,437090,Low,6120,New User,37,,Approved,Yes,No,mobile,Hisense L675 Build/MRA58K,gmail.com,1
3007666,2025-01-07 02:29:13,100,mastercard,credit,jason.koh255@gmail.com,510053,Low,7402,Existing User,30,,Approved,No,No,desktop,Windows,gmail.com,0
3089241,2025-01-24 18:39:48,50,visa,debit,jason.chan648@gmail.com,491218,Medium,5009,New User,55,,Approved,No,No,mobile,iOS Device,gmail.com,0
3080125,2025-01-23 05:28:30,22.387,mastercard,debit,mike.lim44@yahoo.com,545213,Low,2383,Existing User,37,,Approved,No,No,mobile,SM-G935F Build/NRD90M,yahoo.com,0
3109832,2025-01-28 21:46:08,25,discover,credit,lisa.ong593@hotmail.com,638490,Low,9408,Existing User,27,,Approved,No,No,mobile,SM-G935V Build/NRD90M,hotmail.com,0
3026521,2025-01-12 02:28:05,29.267,mastercard,credit,mike.ng661@gmail.com,512010,Low,3230,Existing User,23,,Approved,No,No,mobile,SM-G930F Build/NRD90M,gmail.com,0
3123098,2025-02-01 18:45:23,100,visa,credit,david.ng248@yahoo.com,463509,Low,3436,New User,48,,Approved,No,No,mobile,iOS Device,yahoo.com,0
3548363,2025-06-22 00:22:59,75,mastercard,credit,amy.ong674@yahoo.com,554703,Low,8360,New User,45,,Approved,No,No,desktop,Windows,,0
3033970,2025-01-13 22:14:15,250,visa,credit,anna.goh11@anonymous.com,449403,Medium,9491,Existing User,55,,Approved,No,No,desktop,Windows,anonymous.com,0
3319445,2025-04-05 18:34:36,30,visa,debit,john.ong67@hotmail.com,446512,Low,2224,New User,38,,Approved,No,No,desktop,Windows,,0
3523924,2025-06-13 18:51:10,32.523,visa,debit,sarah.goh971@gmail.com,485608,Medium,7593,New User,68,NEW_USER_RULE,Rejected,No,No,mobile,0,gmail.com,0
3169215,2025-02-16 17:27:26,100,visa,credit,jason.goh320@gmail.com,453066,Low,5574,Existing User,29,,Approved,Yes,No,desktop,Windows,gmail.com,1
3085045,2025-01-23 22:44:52,15.158,mastercard,credit,tom.chan170@gmail.com,535904,Low,9830,Existing User,28,,Approved,No,No,desktop,Windows,gmail.com,0
2994090,2025-01-03 17:14:21,14.26,visa,credit,alex.lee293@hotmail.es,409012,Low,4155,Existing User,31,,Approved,No,No,desktop,0,hotmail.es,0
3444771,2025-05-16 17:41:52,100,visa,credit,jason.lim637@yahoo.com,457931,Low,2044,Existing User,37,,Approved,No,No,mobile,iOS Device,yahoo.com,0
3426544,2025-05-09 21:02:08,23.055,visa,debit,jason.lim855@hotmail.com,445600,Medium,9979,New User,52,,Approved,No,No,mobile,HUAWEI CUN-L03 Build/HUAWEICUN-L03,hotmail.com,0
3197783,2025-02-26 14:43:07,200,visa,debit,mike.goh880@anonymous.com,490331,Medium,3817,Existing User,54,,Approved,No,No,desktop,rv:11.0,anonymous.com,0
2996863,2025-01-04 13:45:29,120,mastercard,credit,alex.ng475@yahoo.com,515418,Low,2901,Existing User,18,,Approved,No,No,desktop,Windows,,0
3050380,2025-01-17 17:21:36,75,visa,credit,john.goh646@outlook.com,415938,Low,9970,Existing User,15,,Approved,No,Yes,desktop,Windows,outlook.com,0
3053514,2025-01-18 12:31:23,300,visa,credit,sarah.ong547@gmail.com,457146,Low,5486,Existing User,41,,Approved,No,No,mobile,iOS Device,gmail.com,0
3486546,2025-06-01 15:57:31,25,visa,debit,lisa.koh804@gmail.com,462006,Low,3942,New User,46,,Approved,No,No,desktop,Windows,gmail.com,0
3041914,2025-01-15 20:14:16,25,american express,credit,mike.goh264@gmail.com,370251,Low,8777,Existing User,27,,Approved,No,No,desktop,MacOS,,0
3116812,2025-01-30 20:12:08,48.272,mastercard,debit,alex.teo573@gmail.com,544776,Low,2237,Existing User,33,,Approved,No,No,mobile,SM-J111M Build/LMY47V,gmail.com,0
3375163,2025-04-23 18:00:06,100,visa,credit,sarah.tan940@bellsouth.net,477910,Low,9413,Existing User,40,,Approved,No,No,mobile,SAMSUNG-SM-J327A Build/NRD90M,bellsouth.net,0
3276081,2025-03-24 05:44:04,18.368,mastercard,debit,amy.goh552@hotmail.com,517937,Low,6960,Existing User,36,,Approved,No,No,mobile,SM-G935F Build/NRD90M,hotmail.com,0
3463605,2025-05-23 19:15:01,5.12,mastercard,credit,david.chan438@gmail.com,556011,Low,4472,Existing User,35,,Approved,No,No,mobile,HUAWEI VNS-L23 Build/HUAWEIVNS-L23,gmail.com,0
3122128,2025-02-01 05:38:42,300,visa,credit,mike.tan136@yahoo.com,415593,Low,8577,Existing User,41,,Approved,No,No,desktop,MacOS,yahoo.com,0
2997849,2025-01-04 19:08:57,500,american express,credit,david.lee353@yahoo.com,370939,Low,8625,Existing User,36,,Approved,No,No,mobile,iOS Device,yahoo.com,0
3020820,2025-01-10 18:19:57,100,american express,credit,david.koh622@gmail.com,374206,Low,4704,Existing User,17,,Approved,No,No,desktop,Windows,gmail.com,0
3306740,2025-04-02 23:11:18,13.46,visa,credit,john.chan7@outlook.es,467885,Low,1388,Existing User,39,,Approved,No,No,desktop,0,outlook.es,0
2987488,2025-01-02 02:17:22,15.105,visa,debit,john.ng447@hotmail.com,421816,Low,3874,New User,42,,Approved,No,No,desktop,Windows,hotmail.com,0
3139403,2025-02-06 14:51:28,46.523,visa,debit,alex.koh970@gmail.com,407998,Low,1418,Existing User,31,,Approved,No,No,desktop,Windows,gmail.com,0
3507746,2025-06-08 03:38:23,38.732,visa,debit,alex.lee340@hotmail.com,433975,Low,5195,Existing User,29,,Approved,No,No,mobile,SM-G610M Build/NRD90M,hotmail.com,0
3037168,2025-01-14 18:51:40,50,visa,credit,sarah.wong558@gmail.com,496605,Low,5666,Existing User,40,,Approved,No,No,mobile,iOS Device,gmail.com,0
3095236,2025-01-25 18:57:55,100,mastercard,credit,mike.chan246@comcast.net,511984,Low,8467,Existing User,17,,Approved,No,No,desktop,Windows,comcast.net,0
3359668,2025-04-18 10:19:47,375,mastercard,debit,david.tan681@gmail.com,542723,Low,1097,Existing User,30,,Approved,Yes,No,desktop,Windows,gmail.com,1
3405068,2025-05-03 04:05:09,22.96,visa,credit,jason.goh326@hotmail.com,489825,Low,6740,Existing User,36,,Approved,No,Yes,mobile,0,hotmail.com,0
3071994,2025-01-21 21:06:03,300,mastercard,debit,lisa.lim593@att.net,512630,Low,4754,Existing User,36,,Approved,No,No,desktop,MacOS,att.net,0
